district_code,latitude,longitude,month,loss_type_code,drought_score,flood_score,season_code,calamity_verified
10,19.98525,80.03532,2,3,0.2,0.7,2,0
16,18.31964,76.59821,11,4,0.8,0.15,2,0
1,18.90806,74.63591,12,6,0.7,0.2,2,1
17,19.17883,72.7985,11,3,0.1,0.8,2,0
22,19.95218,73.75755,8,2,0.5,0.4,1,1
36,20.46963,78.22198,2,8,0.6,0.35,2,1
13,21.10621,75.51662,4,3,0.65,0.35,3,0
3,20.74355,77.70142,4,1,0.5,0.3,3,0
33,19.21493,73.26456,9,5,0.15,0.7,1,1
23,17.99078,75.87624,10,6,0.85,0.15,1,0
18,19.22295,73.05583,11,6,0.1,0.75,2,0
3,21.05985,77.86169,3,8,0.5,0.3,2,1
14,19.8439,76.07179,11,7,0.75,0.2,2,0
36,20.28942,78.12862,12,5,0.6,0.35,2,0
16,18.52164,76.68312,5,8,0.8,0.15,3,0
1,19.15123,74.7994,7,6,0.7,0.2,1,0
8,20.11488,79.34966,3,3,0.3,0.5,2,1
11,21.55582,80.01216,10,5,0.2,0.65,1,1
29,17.00133,74.58395,11,8,0.6,0.5,2,0
8,19.81271,79.30451,8,0,0.3,0.5,1,0
18,19.0336,72.80264,7,4,0.1,0.75,1,1
8,19.89065,79.44111,2,2,0.3,0.5,2,0
24,19.7762,72.87278,10,5,0.2,0.6,1,0
5,19.14614,75.71297,7,2,0.85,0.15,1,0
7,20.41451,76.09477,12,1,0.6,0.25,2,0
27,18.55109,73.34749,6,0,0.15,0.65,1,0
15,16.50872,74.17323,4,2,0.2,0.7,3,0
1,19.12986,74.82555,7,6,0.7,0.2,1,0
11,21.55077,80.37449,1,1,0.2,0.65,2,0
7,20.71947,76.13975,6,7,0.6,0.25,1,0
15,16.85772,74.3494,4,8,0.2,0.7,3,0
3,21.0061,77.73858,10,7,0.5,0.3,1,0
21,21.34456,74.18014,7,4,0.5,0.4,1,1
24,19.83987,72.95542,7,7,0.2,0.6,1,0
11,21.51322,80.24001,6,6,0.2,0.65,1,0
27,18.60842,73.13177,1,8,0.15,0.65,2,0
36,20.54998,78.18051,5,0,0.6,0.35,3,1
10,20.22415,80.1389,2,6,0.2,0.7,2,0
19,21.10377,78.92003,1,6,0.4,0.4,2,1
10,20.26827,79.92877,10,7,0.2,0.7,1,0
35,20.21609,77.17824,1,8,0.65,0.25,2,1
5,18.805,75.81729,4,5,0.85,0.15,3,1
30,17.73403,73.81523,4,5,0.4,0.55,3,1
16,18.39137,76.37731,3,8,0.8,0.15,2,1
19,21.29897,79.26217,11,1,0.4,0.4,2,0
2,20.65808,77.07023,8,6,0.6,0.3,1,0
4,19.78138,75.24878,4,7,0.8,0.2,3,1
20,19.24539,77.37626,11,6,0.7,0.3,2,0
5,19.09142,75.63178,11,0,0.85,0.15,2,1
9,21.00347,74.59514,10,5,0.6,0.3,1,1
31,16.21592,73.51106,10,8,0.1,0.6,1,1
5,18.91359,75.71618,10,5,0.85,0.15,1,1
24,19.844,72.57929,5,2,0.2,0.6,3,0
4,20.06539,75.24809,11,1,0.8,0.2,2,0
23,18.09674,76.17923,12,8,0.85,0.15,2,0
30,17.82794,73.86854,7,5,0.4,0.55,1,1
21,21.33866,74.17563,4,2,0.5,0.4,3,1
25,19.21803,76.72874,9,4,0.75,0.25,1,1
24,19.81751,72.75717,12,0,0.2,0.6,2,0
28,16.86218,73.18842,5,0,0.1,0.7,3,0
36,20.41569,78.07622,8,8,0.6,0.35,1,0
35,20.13132,77.32961,1,4,0.65,0.25,2,0
27,18.45225,73.31075,5,7,0.15,0.65,3,0
30,17.54365,74.01606,11,6,0.4,0.55,2,0
2,20.90169,76.82959,11,8,0.6,0.3,2,0
29,16.74224,74.48219,3,0,0.6,0.5,2,1
13,21.13676,75.52926,10,5,0.65,0.35,1,1
8,20.01514,79.31716,11,0,0.3,0.5,2,0
5,19.14519,75.81313,2,2,0.85,0.15,2,0
29,17.0454,74.59735,1,2,0.6,0.5,2,0
31,16.46741,73.64037,2,5,0.1,0.6,2,1
30,17.816,73.9809,8,7,0.4,0.55,1,0
32,17.83011,75.7993,1,7,0.9,0.1,2,0
33,19.2498,73.18034,3,4,0.15,0.7,2,1
24,19.88334,72.96232,11,4,0.2,0.6,2,1
29,16.89838,74.515,5,8,0.6,0.5,3,1
32,17.61802,75.98538,5,0,0.9,0.1,3,1
4,20.06028,75.27983,8,4,0.8,0.2,1,1
14,19.77214,75.79614,4,7,0.75,0.2,3,1
12,19.787,76.96909,4,3,0.7,0.2,3,0
35,20.29844,77.22617,2,3,0.65,0.25,2,0
17,19.26302,72.84214,3,5,0.1,0.8,2,1
17,19.11654,73.03231,2,5,0.1,0.8,2,1
2,20.67431,77.00091,7,7,0.6,0.3,1,1
36,20.44964,78.30613,1,8,0.6,0.35,2,0
4,19.72663,75.43432,2,7,0.8,0.2,2,0
1,18.90093,74.80215,6,5,0.7,0.2,1,1
6,21.25335,79.668,1,2,0.2,0.6,2,0
7,20.64599,76.1796,2,6,0.6,0.25,2,0
32,17.6179,75.99873,1,8,0.9,0.1,2,0
29,16.84696,74.7411,2,3,0.6,0.5,2,0
15,16.60099,74.43362,10,7,0.2,0.7,1,0
11,21.55371,80.00867,2,8,0.2,0.65,2,1
11,21.43223,80.33751,5,8,0.2,0.65,3,0
4,19.97793,75.23977,7,7,0.8,0.2,1,1
26,18.46897,73.87756,1,4,0.4,0.5,2,0
10,20.01994,80.15606,12,2,0.2,0.7,2,0
28,16.8689,73.40476,5,6,0.1,0.7,3,1
16,18.3439,76.73479,3,2,0.8,0.15,2,0
24,19.68258,72.60243,5,5,0.2,0.6,3,1
22,19.92215,73.92858,6,4,0.5,0.4,1,1
32,17.52612,75.97891,4,5,0.9,0.1,3,0
16,18.26648,76.40342,7,1,0.8,0.15,1,1
18,19.04763,72.74079,3,0,0.1,0.75,2,0
23,18.00021,76.15286,1,0,0.85,0.15,2,0
26,18.43015,73.94224,8,0,0.4,0.5,1,0
26,18.61692,74.00191,9,2,0.4,0.5,1,0
20,19.1817,77.37468,5,6,0.7,0.3,3,0
32,17.50372,75.71706,11,3,0.9,0.1,2,0
29,17.04247,74.67563,6,1,0.6,0.5,1,1
21,21.33771,74.30629,12,2,0.5,0.4,2,0
6,21.36699,79.60468,7,7,0.2,0.6,1,0
4,19.73805,75.34595,7,6,0.8,0.2,1,0
28,16.80027,73.13201,2,6,0.1,0.7,2,0
14,19.73044,75.68758,12,8,0.75,0.2,2,0
14,19.85638,76.02038,12,2,0.75,0.2,2,1
8,19.90516,79.43637,7,6,0.3,0.5,1,0
19,21.20028,79.04948,9,8,0.4,0.4,1,0
7,20.61425,76.22077,4,0,0.6,0.25,3,1
31,16.47342,73.71507,7,0,0.1,0.6,1,0
20,19.21378,77.11554,3,1,0.7,0.3,2,0
8,19.98641,79.2307,9,8,0.3,0.5,1,0
29,16.88227,74.58018,8,6,0.6,0.5,1,0
24,19.8044,72.72012,11,4,0.2,0.6,2,0
25,19.3178,76.67974,7,5,0.75,0.25,1,1
11,21.39255,80.267,10,6,0.2,0.65,1,0
5,19.00676,75.90828,10,2,0.85,0.15,1,0
23,18.31908,76.01077,3,4,0.85,0.15,2,0
9,20.84337,74.75911,4,8,0.6,0.3,3,1
24,19.60091,72.75368,6,8,0.2,0.6,1,0
24,19.83816,72.72406,9,6,0.2,0.6,1,1
21,21.194,74.28829,6,0,0.5,0.4,1,1
4,19.99249,75.15066,5,2,0.8,0.2,3,1
3,20.78041,77.78516,12,0,0.5,0.3,2,0
36,20.56159,77.9324,2,2,0.6,0.35,2,0
12,19.91393,77.26777,10,0,0.7,0.2,1,0
30,17.55999,74.16822,6,5,0.4,0.55,1,0
4,19.78897,75.16957,8,3,0.8,0.2,1,1
2,20.69604,76.91821,10,6,0.6,0.3,1,0
16,18.2001,76.68114,2,8,0.8,0.15,2,0
7,20.65172,76.03564,2,1,0.6,0.25,2,0
17,19.21005,72.71766,9,5,0.1,0.8,1,0
5,18.84216,75.65397,5,3,0.85,0.15,3,1
2,20.60567,77.03925,7,3,0.6,0.3,1,1
34,20.79194,78.41414,8,5,0.5,0.35,1,1
32,17.78893,75.76798,2,3,0.9,0.1,2,0
1,19.11169,74.66734,7,5,0.7,0.2,1,1
35,20.26669,77.18006,3,3,0.65,0.25,2,0
17,19.18423,73.00812,9,4,0.1,0.8,1,1
12,19.60315,76.97707,3,3,0.7,0.2,2,0
29,16.88636,74.38442,1,1,0.6,0.5,2,0
22,20.04567,73.68324,4,7,0.5,0.4,3,1
18,19.23901,72.76147,4,3,0.1,0.75,3,0
14,19.68269,75.6801,12,7,0.75,0.2,2,0
16,18.52439,76.56073,4,6,0.8,0.15,3,0
17,19.10626,72.73239,9,8,0.1,0.8,1,0
34,20.77207,78.53615,4,0,0.5,0.35,3,1
4,19.90663,75.41992,2,3,0.8,0.2,2,0
32,17.77238,75.94091,5,8,0.9,0.1,3,0
21,21.21032,74.37828,8,1,0.5,0.4,1,1
6,21.23445,79.46221,4,7,0.2,0.6,3,0
11,21.49882,80.38228,5,2,0.2,0.65,3,0
5,18.92042,75.69545,3,5,0.85,0.15,2,1
30,17.86787,73.83604,10,7,0.4,0.55,1,0
16,18.3602,76.5203,8,7,0.8,0.15,1,0
23,18.34247,76.22541,9,4,0.85,0.15,1,1
8,20.00201,79.44149,10,1,0.3,0.5,1,0
8,19.95556,79.27707,7,0,0.3,0.5,1,0
29,17.05316,74.68883,11,6,0.6,0.5,2,0
28,16.91613,73.12429,5,7,0.1,0.7,3,0
12,19.81942,76.9754,7,6,0.7,0.2,1,0
32,17.51811,75.90192,1,8,0.9,0.1,2,1
23,18.22552,76.0362,11,4,0.85,0.15,2,0
10,20.34988,80.14206,6,2,0.2,0.7,1,0
23,17.9893,76.18558,2,3,0.85,0.15,2,0
28,16.81257,73.2063,3,4,0.1,0.7,2,1
9,20.81167,74.5995,6,0,0.6,0.3,1,0
34,20.62736,78.42322,12,6,0.5,0.35,2,0
20,19.17415,77.31266,2,1,0.7,0.3,2,0
10,20.37814,80.07776,8,7,0.2,0.7,1,0
16,18.47288,76.43746,1,8,0.8,0.15,2,0
6,21.25648,79.5635,6,2,0.2,0.6,1,0
1,18.99547,74.62395,6,0,0.7,0.2,1,1
14,19.87701,75.87705,4,1,0.75,0.2,3,0
17,19.23349,72.90252,6,6,0.1,0.8,1,0
17,19.03829,72.99952,9,2,0.1,0.8,1,0
26,18.58599,73.7722,10,4,0.4,0.5,1,0
11,21.27555,80.20779,12,6,0.2,0.65,2,0
32,17.57138,76.0615,12,5,0.9,0.1,2,0
17,18.88234,72.86306,12,0,0.1,0.8,2,0
34,20.5939,78.62011,11,8,0.5,0.35,2,0
27,18.5514,73.1354,8,2,0.15,0.65,1,0
29,16.86128,74.37452,7,6,0.6,0.5,1,0
13,21.09147,75.38831,9,4,0.65,0.35,1,1
11,21.6557,80.28698,12,5,0.2,0.65,2,0
12,19.57521,76.96741,2,8,0.7,0.2,2,0
31,16.41837,73.71067,7,0,0.1,0.6,1,0
36,20.54312,77.97205,7,1,0.6,0.35,1,1
28,17.05821,73.25981,9,6,0.1,0.7,1,0
33,19.32074,73.16864,7,0,0.15,0.7,1,0
11,21.47151,80.17351,7,8,0.2,0.65,1,1
33,19.0601,72.998,10,8,0.15,0.7,1,1
13,21.1695,75.6176,7,1,0.65,0.35,1,1
2,20.63809,77.06319,5,3,0.6,0.3,3,0
32,17.81451,75.90536,3,0,0.9,0.1,2,0
8,19.79191,79.10682,10,0,0.3,0.5,1,1
11,21.36975,80.32876,7,3,0.2,0.65,1,0
28,17.08214,73.2755,2,5,0.1,0.7,2,1
2,20.51976,76.8529,4,4,0.6,0.3,3,1
1,19.14979,74.63033,9,4,0.7,0.2,1,1
4,19.80546,75.41954,11,5,0.8,0.2,2,1
20,19.04558,77.49154,3,0,0.7,0.3,2,0
30,17.54759,74.08976,4,0,0.4,0.55,3,1
14,19.78642,75.80408,6,8,0.75,0.2,1,0
24,19.57539,72.67226,11,0,0.2,0.6,2,0
15,16.65567,74.42086,11,8,0.2,0.7,2,0
1,19.1485,74.69348,6,8,0.7,0.2,1,1
25,19.28108,76.94662,7,5,0.75,0.25,1,0
22,19.97179,73.6033,12,5,0.5,0.4,2,1
17,19.21266,72.9426,3,8,0.1,0.8,2,1
33,19.39233,72.92837,11,4,0.15,0.7,2,1
17,19.10149,73.03483,3,3,0.1,0.8,2,0
11,21.42167,80.36312,5,7,0.2,0.65,3,0
34,20.55549,78.49761,6,5,0.5,0.35,1,0
8,19.98367,79.3991,4,7,0.3,0.5,3,0
1,19.10456,74.7996,2,3,0.7,0.2,2,0
21,21.29839,74.25099,10,6,0.5,0.4,1,0
26,18.35626,73.7689,6,3,0.4,0.5,1,0
17,18.9095,72.72472,6,4,0.1,0.8,1,1
10,20.18775,80.20189,10,3,0.2,0.7,1,0
6,21.08828,79.45369,7,1,0.2,0.6,1,1
8,19.7977,79.40522,5,4,0.3,0.5,3,0
15,16.84585,74.16733,1,6,0.2,0.7,2,0
12,19.56471,77.21435,3,0,0.7,0.2,2,0
4,19.90083,75.14214,2,8,0.8,0.2,2,0
9,20.8164,74.89556,9,5,0.6,0.3,1,1
16,18.4575,76.47788,12,5,0.8,0.15,2,1
28,17.0626,73.29109,10,4,0.1,0.7,1,1
28,16.92202,73.18326,4,0,0.1,0.7,3,0
18,18.92506,72.82652,7,6,0.1,0.75,1,0
17,19.02106,72.81552,1,6,0.1,0.8,2,1
32,17.52842,75.86458,1,1,0.9,0.1,2,0
5,19.09732,75.95206,5,7,0.85,0.15,3,1
22,19.8211,73.65638,4,6,0.5,0.4,3,0
20,19.20777,77.39799,3,5,0.7,0.3,2,1
23,18.19701,76.03409,9,8,0.85,0.15,1,0
27,18.60396,73.26681,6,5,0.15,0.65,1,0
14,19.65284,75.85262,8,8,0.75,0.2,1,0
17,19.03504,72.828,7,6,0.1,0.8,1,0
12,19.76893,77.11804,10,8,0.7,0.2,1,0
21,21.17883,74.28789,12,8,0.5,0.4,2,0
9,20.91299,74.57759,9,2,0.6,0.3,1,0
25,19.27358,76.96165,12,8,0.75,0.25,2,0
18,19.18561,73.03114,4,8,0.1,0.75,3,0
15,16.83664,74.42435,4,8,0.2,0.7,3,1
8,19.95243,79.39734,3,2,0.3,0.5,2,1
20,19.22763,77.3162,2,2,0.7,0.3,2,0
1,19.17272,74.68842,4,2,0.7,0.2,3,1
16,18.24651,76.64722,1,6,0.8,0.15,2,0
29,16.71695,74.42104,4,0,0.6,0.5,3,1
10,20.15566,79.92002,11,1,0.2,0.7,2,0
12,19.60788,77.02034,2,6,0.7,0.2,2,0
19,21.1551,78.95288,6,6,0.4,0.4,1,0
18,18.94394,72.81824,3,1,0.1,0.75,2,0
3,21.01191,77.69997,9,6,0.5,0.3,1,0
21,21.20376,74.2023,10,4,0.5,0.4,1,1
23,18.26635,76.09829,10,7,0.85,0.15,1,1
34,20.68898,78.56722,8,1,0.5,0.35,1,1
32,17.64679,75.71734,2,4,0.9,0.1,2,1
34,20.83923,78.51794,11,8,0.5,0.35,2,1
1,19.13717,74.80507,9,8,0.7,0.2,1,0
34,20.90047,78.7299,8,2,0.5,0.35,1,0
22,20.19194,73.91695,9,1,0.5,0.4,1,0
12,19.59623,77.3452,10,2,0.7,0.2,1,0
34,20.776,78.71125,10,0,0.5,0.35,1,1
35,20.02267,77.04112,2,5,0.65,0.25,2,0
32,17.66777,75.75136,6,5,0.9,0.1,1,0
3,20.76191,77.63291,3,0,0.5,0.3,2,0
20,19.14808,77.18978,11,6,0.7,0.3,2,0
36,20.27381,77.92173,6,6,0.6,0.35,1,0
5,18.86256,75.94675,7,8,0.85,0.15,1,0
24,19.88791,72.70936,12,5,0.2,0.6,2,0
9,20.97012,74.62529,5,0,0.6,0.3,3,1
29,16.88284,74.6428,2,2,0.6,0.5,2,0
33,19.03264,73.1241,5,2,0.15,0.7,3,0
18,18.94336,72.86032,10,7,0.1,0.75,1,0
5,19.02331,75.9304,2,7,0.85,0.15,2,1
5,18.94786,75.68583,10,2,0.85,0.15,1,0
24,19.56126,72.89433,5,4,0.2,0.6,3,0
5,18.90516,75.58222,3,1,0.85,0.15,2,0
2,20.57276,77.14126,5,0,0.6,0.3,3,1
1,19.18089,74.90011,6,5,0.7,0.2,1,0
6,21.33272,79.79881,4,4,0.2,0.6,3,1
22,20.01285,73.74203,6,5,0.5,0.4,1,0
20,19.22633,77.11858,6,8,0.7,0.3,1,0
31,16.45952,73.85659,8,8,0.1,0.6,1,0
12,19.58622,77.27811,5,7,0.7,0.2,3,1
21,21.30087,74.20826,6,8,0.5,0.4,1,0
8,19.80288,79.41131,7,5,0.3,0.5,1,1
1,18.95685,74.76235,2,7,0.7,0.2,2,0
19,21.31006,78.96206,5,6,0.4,0.4,3,0
32,17.81513,75.82077,8,7,0.9,0.1,1,0
8,20.11332,79.28194,6,3,0.3,0.5,1,0
8,19.8009,79.13265,4,3,0.3,0.5,3,1
20,19.27909,77.40458,2,4,0.7,0.3,2,0
13,21.14017,75.5237,3,0,0.65,0.35,2,1
8,20.11571,79.31277,9,4,0.3,0.5,1,1
14,19.76162,76.00432,4,7,0.75,0.2,3,1
14,19.98393,75.88849,9,8,0.75,0.2,1,1
31,16.25867,73.66875,1,5,0.1,0.6,2,0
30,17.68554,73.93211,2,1,0.4,0.55,2,0
25,19.44235,76.78114,11,5,0.75,0.25,2,1
33,19.23675,73.09458,11,0,0.15,0.7,2,0
28,17.07518,73.46684,4,5,0.1,0.7,3,0
23,18.23105,75.99227,11,0,0.85,0.15,2,1
10,20.3103,79.99281,4,0,0.2,0.7,3,1
11,21.41418,80.34302,5,7,0.2,0.65,3,0
19,20.99397,79.18835,7,2,0.4,0.4,1,0
26,18.49902,73.85886,7,4,0.4,0.5,1,1
26,18.68962,74.0027,12,5,0.4,0.5,2,0
12,19.87979,77.09339,3,0,0.7,0.2,2,0
30,17.7619,74.09808,12,3,0.4,0.55,2,0
24,19.79844,72.67549,12,0,0.2,0.6,2,0
27,18.69775,72.98926,10,8,0.15,0.65,1,0
10,19.9841,79.92414,6,8,0.2,0.7,1,1
28,16.9799,73.2088,3,7,0.1,0.7,2,0
7,20.61427,76.10926,4,0,0.6,0.25,3,1
18,19.1271,72.90924,2,2,0.1,0.75,2,0
23,18.3167,76.22126,11,2,0.85,0.15,2,0
22,20.03865,73.80129,9,3,0.5,0.4,1,0
4,19.89751,75.50736,12,0,0.8,0.2,2,0
26,18.66374,73.69879,2,8,0.4,0.5,2,0
25,19.28394,76.7248,7,2,0.75,0.25,1,1
27,18.33217,73.31908,10,5,0.15,0.65,1,1
12,19.67886,77.05731,9,8,0.7,0.2,1,0
10,20.26547,79.92327,4,7,0.2,0.7,3,0
22,20.01398,73.72449,7,4,0.5,0.4,1,1
5,19.03544,75.65452,4,3,0.85,0.15,3,1
20,19.14609,77.37145,7,0,0.7,0.3,1,1
1,19.12503,74.55105,10,2,0.7,0.2,1,0
26,18.3661,73.90956,5,8,0.4,0.5,3,0
28,17.06097,73.25782,8,7,0.1,0.7,1,0
36,20.20146,77.9858,5,0,0.6,0.35,3,1
4,20.06438,75.234,5,1,0.8,0.2,3,0
13,20.80448,75.52478,2,7,0.65,0.35,2,0
26,18.5898,73.99916,6,3,0.4,0.5,1,1
25,19.39466,76.87166,9,2,0.75,0.25,1,0
27,18.46687,73.35843,10,0,0.15,0.65,1,0
4,19.7738,75.46662,3,8,0.8,0.2,2,1
32,17.74708,76.0521,1,3,0.9,0.1,2,0
29,16.68305,74.5358,1,4,0.6,0.5,2,0
34,20.6717,78.76765,1,5,0.5,0.35,2,1
4,19.73355,75.25428,4,1,0.8,0.2,3,0
6,21.15646,79.6898,12,5,0.2,0.6,2,1
3,20.73467,77.77972,4,2,0.5,0.3,3,1
12,19.73421,77.01175,1,5,0.7,0.2,2,0
36,20.54972,78.03144,6,4,0.6,0.35,1,1
23,18.00813,76.19588,8,4,0.85,0.15,1,1
27,18.44696,73.36856,8,4,0.15,0.65,1,1
36,20.35066,78.16968,3,6,0.6,0.35,2,0
23,18.02323,75.8557,12,8,0.85,0.15,2,0
36,20.57304,78.18622,2,0,0.6,0.35,2,0
33,19.12086,73.19336,9,7,0.15,0.7,1,0
2,20.76611,77.06828,7,8,0.6,0.3,1,0
14,19.99048,75.79602,10,3,0.75,0.2,1,1
16,18.43535,76.51148,8,1,0.8,0.15,1,0
8,20.05505,79.39265,8,6,0.3,0.5,1,0
28,17.04669,73.32575,10,4,0.1,0.7,1,1
33,19.27757,73.14637,11,0,0.15,0.7,2,0
25,19.38953,76.87358,10,1,0.75,0.25,1,0
25,19.43791,76.82671,3,2,0.75,0.25,2,1
23,18.3574,76.10161,5,8,0.85,0.15,3,1
27,18.4193,73.05674,1,8,0.15,0.65,2,0
36,20.57173,78.01223,3,3,0.6,0.35,2,0
30,17.6631,73.94465,7,5,0.4,0.55,1,0
35,20.04301,77.09125,11,1,0.65,0.25,2,0
11,21.65242,80.39648,1,2,0.2,0.65,2,0
29,16.74517,74.64575,4,5,0.6,0.5,3,0
31,16.54504,73.70216,7,6,0.1,0.6,1,0
35,20.13241,77.34717,1,2,0.65,0.25,2,0
26,18.44101,73.81979,12,5,0.4,0.5,2,0
3,20.82817,77.89806,7,3,0.5,0.3,1,1
10,20.09647,80.04204,9,4,0.2,0.7,1,1
30,17.74782,74.10065,5,6,0.4,0.55,3,0
22,19.87587,73.69277,7,7,0.5,0.4,1,0
10,20.26388,79.91861,11,7,0.2,0.7,2,0
17,19.13661,73.05961,7,6,0.1,0.8,1,0
16,18.43524,76.59163,9,5,0.8,0.15,1,1
31,16.25125,73.75059,12,8,0.1,0.6,2,0
36,20.36411,78.0546,8,5,0.6,0.35,1,0
7,20.4697,76.04978,10,2,0.6,0.25,1,0
28,16.96684,73.46113,1,7,0.1,0.7,2,0
4,19.69598,75.5261,1,6,0.8,0.2,2,0
4,19.80227,75.26657,10,3,0.8,0.2,1,1
30,17.71058,73.82498,10,3,0.4,0.55,1,0
5,19.10517,75.7406,6,3,0.85,0.15,1,0
25,19.23234,76.62787,3,3,0.75,0.25,2,0
35,20.06541,77.33025,7,2,0.65,0.25,1,0
15,16.66112,74.21502,8,6,0.2,0.7,1,0
33,19.40704,73.26312,12,6,0.15,0.7,2,1
20,19.25246,77.23568,7,1,0.7,0.3,1,0
3,20.93114,77.62467,5,3,0.5,0.3,3,0
14,19.78278,75.70093,7,7,0.75,0.2,1,0
2,20.56929,77.02959,5,2,0.6,0.3,3,0
36,20.20284,77.93313,5,3,0.6,0.35,3,1
4,19.79596,75.14861,3,0,0.8,0.2,2,1
24,19.58645,72.69476,6,0,0.2,0.6,1,1
35,20.24302,77.11539,12,3,0.65,0.25,2,1
25,19.25653,76.82886,2,2,0.75,0.25,2,0
22,20.09077,73.72199,9,4,0.5,0.4,1,1
8,20.13744,79.41453,9,4,0.3,0.5,1,1
20,18.98733,77.25071,9,5,0.7,0.3,1,0
31,16.36717,73.79238,10,5,0.1,0.6,1,1
6,21.11768,79.58377,11,3,0.2,0.6,2,0
15,16.6694,74.36081,11,5,0.2,0.7,2,1
13,21.10434,75.64246,6,5,0.65,0.35,1,0
1,18.94369,74.8748,5,4,0.7,0.2,3,0
16,18.5305,76.62314,12,7,0.8,0.15,2,0
24,19.7522,72.59346,11,1,0.2,0.6,2,0
12,19.76399,77.22826,5,8,0.7,0.2,3,0
13,20.84883,75.60888,4,2,0.65,0.35,3,1
24,19.66218,72.95746,1,1,0.2,0.6,2,0
2,20.71033,77.00662,12,1,0.6,0.3,2,0
14,19.79827,75.84623,12,7,0.75,0.2,2,0
20,19.2202,77.25663,10,6,0.7,0.3,1,0
12,19.5491,77.19153,3,5,0.7,0.2,2,0
20,18.96333,77.38576,4,1,0.7,0.3,3,0
36,20.26135,78.25352,6,7,0.6,0.35,1,0
20,19.24156,77.25211,9,4,0.7,0.3,1,1
9,21.08922,74.94415,3,4,0.6,0.3,2,1
34,20.73381,78.68682,11,6,0.5,0.35,2,0
32,17.70414,76.09015,4,2,0.9,0.1,3,1
26,18.54311,73.79008,2,1,0.4,0.5,2,0
21,21.33188,74.43473,4,7,0.5,0.4,3,0
7,20.54135,76.18612,8,7,0.6,0.25,1,0
29,16.85763,74.56303,6,8,0.6,0.5,1,0
6,21.28654,79.58325,5,1,0.2,0.6,3,0
19,21.05788,79.28392,2,0,0.4,0.4,2,0
8,20.04977,79.41726,1,2,0.3,0.5,2,0
21,21.33372,74.12875,6,4,0.5,0.4,1,1
25,19.32334,76.74221,4,7,0.75,0.25,3,0
26,18.36323,73.76308,8,8,0.4,0.5,1,0
6,21.07458,79.67606,1,8,0.2,0.6,2,0
32,17.87772,75.98714,6,6,0.9,0.1,1,0
13,21.09854,75.47197,11,6,0.65,0.35,2,0
32,17.75347,76.0708,11,1,0.9,0.1,2,0
7,20.37064,76.06826,2,0,0.6,0.25,2,0
3,20.74793,77.66665,7,2,0.5,0.3,1,0
15,16.83096,74.31063,3,5,0.2,0.7,2,0
13,21.06456,75.58932,5,6,0.65,0.35,3,0
32,17.5141,76.05732,8,4,0.9,0.1,1,1
30,17.59728,73.92848,5,3,0.4,0.55,3,0
24,19.64158,72.79126,2,5,0.2,0.6,2,1
29,16.86277,74.64731,8,7,0.6,0.5,1,0
10,20.11227,79.87602,9,4,0.2,0.7,1,1
7,20.40879,76.15586,11,3,0.6,0.25,2,0
30,17.50007,74.04149,11,1,0.4,0.55,2,0
29,16.82043,74.49124,2,6,0.6,0.5,2,1
18,19.11159,72.82686,8,8,0.1,0.75,1,0
24,19.8412,72.88392,7,4,0.2,0.6,1,1
2,20.75238,77.01875,2,4,0.6,0.3,2,0
17,19.02155,73.05337,8,2,0.1,0.8,1,0
1,19.17773,74.76349,11,1,0.7,0.2,2,0
36,20.23348,78.03585,6,5,0.6,0.35,1,0
23,18.19877,76.19037,11,0,0.85,0.15,2,1
17,19.0656,72.98259,3,1,0.1,0.8,2,1
32,17.77159,75.98006,1,2,0.9,0.1,2,0
4,19.92899,75.44379,6,5,0.8,0.2,1,1
30,17.50147,73.83125,3,6,0.4,0.55,2,0
12,19.70704,76.97722,2,4,0.7,0.2,2,1
29,16.83845,74.4102,12,8,0.6,0.5,2,1
11,21.52688,80.1002,6,3,0.2,0.65,1,0
3,20.76254,77.68581,7,7,0.5,0.3,1,0
36,20.54581,77.99032,1,5,0.6,0.35,2,0
7,20.63443,76.12533,10,7,0.6,0.25,1,0
10,20.33256,79.87012,2,0,0.2,0.7,2,0
26,18.43056,73.99903,12,5,0.4,0.5,2,0
28,16.87463,73.2975,9,8,0.1,0.7,1,0
23,18.05969,76.00408,5,0,0.85,0.15,3,1
34,20.92976,78.44312,10,0,0.5,0.35,1,1
31,16.47283,73.4829,5,0,0.1,0.6,3,0
10,20.08813,79.87919,12,0,0.2,0.7,2,0
35,20.09267,77.00998,9,7,0.65,0.25,1,0
16,18.33982,76.73479,10,6,0.8,0.15,1,0
36,20.53637,78.04813,11,6,0.6,0.35,2,0
2,20.89467,76.94964,10,1,0.6,0.3,1,0
9,20.81275,74.92965,12,2,0.6,0.3,2,0
9,20.87893,74.69718,7,3,0.6,0.3,1,0
6,21.04436,79.6452,6,3,0.2,0.6,1,0
21,21.51353,74.0598,9,8,0.5,0.4,1,1
19,21.00935,79.00723,5,5,0.4,0.4,3,0
2,20.64077,77.11543,4,5,0.6,0.3,3,1
24,19.87544,72.67969,2,5,0.2,0.6,2,1
34,20.9218,78.74081,7,8,0.5,0.35,1,0
27,18.47517,73.23633,3,0,0.15,0.65,2,0
20,19.23692,77.50199,8,2,0.7,0.3,1,0
18,19.19729,72.90566,1,7,0.1,0.75,2,0
15,16.65226,74.1829,12,3,0.2,0.7,2,0
